business_name,author_name,review_text,rating,cleaned_text,sentiment,subjectivity,lang,review_length,exclaim_count,caps_count,contains_url,duplicate_flag
0x4cca7953cb87b4dd:0x5de98ef1c9222ed6,Austin Grant,"A disappointing experience. I recently purchased the Addison Turkey burger to go, costing $7+ and the burger was deformed/sloppily put together with squished buns being slightly larger than a slider. I would have returned it had I not gotten it to go and short on time. Being the only one in line when ordering there was no apparent rush or excuse for the poor quality. Damage could also not have occurred during transport. I was also disappointed that the Toast payment system didn’t accept Apple Pay or anyother mobile payment options.

It's a very clean establishment and I appreciate their efforts to be environmental conscience. However, because of the portion sizes and quality I'll likely not return for a while.",2,"A disappointing experience. I recently purchased the Addison Turkey burger to go, costing $7+ and the burger was deformed/sloppily put together with squished buns being slightly larger than a slider. I would have returned it had I not gotten it to go and short on time. Being the only one in line when ordering there was no apparent rush or excuse for the poor quality. Damage could also not have occurred during transport. I was also disappointed that the Toast payment system didn’t accept Apple Pay or anyother mobile payment options. It's a very clean establishment and I appreciate their efforts to be environmental conscience. However, because of the portion sizes and quality I'll likely not return for a while.",-0.12,0.58,en,120,0,0,False,False
0x4cca7af634a402a9:0x75a2745457434d71,Windsong young,The selection is healthier n locally sourced mostly the people and the atmosphere both r awesome,5,The selection is healthier n locally sourced mostly the people and the atmosphere both r awesome,0.5,0.5,en,16,0,0,False,False
0x4cb507cdc73801af:0x2ed2b8a53e951a61,Bulletproof Nails and Hydration,"Clean, organized store with no pushy salespeople that I have seen. Plenty of variety and decent prices.",5,"Clean, organized store with no pushy salespeople that I have seen. Plenty of variety and decent prices.",0.27,0.68,en,17,0,0,False,False
0x89e11a4fa1aeb2e1:0x7826459fbaae9856,Rob,"The store is kind of cool , not alot of antique stuff in my opinion and alot of things are over priced .
But fun to look around",3,"The store is kind of cool , not alot of antique stuff in my opinion and alot of things are over priced . But fun to look around",0.42,0.58,en,28,0,0,False,False
0x4cb598f149abe8ff:0x57cf179ef24c19de,Hallie Desautels,We visit Cabot often and love their sample table but almost every time we go there are people who double dip by using the same toothpick over and over again. It's really gross! I wished there was an employee monitoring the table.,3,We visit Cabot often and love their sample table but almost every time we go there are people who double dip by using the same toothpick over and over again. It's really gross! I wished there was an employee monitoring the table.,0.12,0.18,en,42,1,0,False,False
0x4cca7aed7b564333:0x35a1977cb13138f3,Jan Weyant,"Quick, fair, and very professional!",5,"Quick, fair, and very professional!",0.4,0.51,en,5,1,0,False,False
0x89e11a4966e411f3:0x8fd6711452acfac0,Jamie Newer,Best grinder in the town of Brattleboro,5,Best grinder in the town of Brattleboro,1.0,0.3,en,7,0,0,False,False
0x89e11a4e522aff13:0x9c2f2d9f68b75a50,Mel Harris,Amazing food,5,Amazing food,0.6,0.9,en,2,0,0,False,False
0x4cb507c15ac7a3a7:0x915b99878fdb2e45,Mia M. Boudreau,Great & very cheap over bond,4,Great & very cheap over bond,0.66,0.83,en,6,0,0,False,False
0x89e02444b00546cd:0x9048db70136d94ee,Courtney Harvey,"Thank you for taking great care of my mother Dante! Excellent service, product knowledge, and timely service.",5,"Thank you for taking great care of my mother Dante! Excellent service, product knowledge, and timely service.",1.0,0.88,en,17,1,0,False,False
0x4cb522eaaaaaaaab:0x76d2931b96c7ff4f,bonnie williams,"Arrived in the appointment window, very conscientious, courteous. Second experience with Chimney Savers and they did not disappoint.",5,"Arrived in the appointment window, very conscientious, courteous. Second experience with Chimney Savers and they did not disappoint.",0.27,0.43,en,18,0,0,False,False
0x89e11ac335697653:0xe06449451bbd411c,Misty Watson,Great Food!,5,Great Food!,1.0,0.75,en,2,1,0,False,False
0x4cb590d36543edb1:0x21920f8850f87951,Gordon Sims,Beautiful grounds and great outdoor activities.,4,Beautiful grounds and great outdoor activities.,0.82,0.88,en,6,0,0,False,False
0x4cca774d15b2b13b:0x2f96cee1271442dd,Barry Russo,We needed bathroom design ideas and we weren't impressed with the clerk who helped us out.  We usually think of Lowes first for any home improvement projects,3,We needed bathroom design ideas and we weren't impressed with the clerk who helped us out. We usually think of Lowes first for any home improvement projects,0.33,0.53,en,27,0,0,False,False
0x4cb506cffef3ee49:0x19bf72c3b90ed5e7,Chris S.,"Excellent service,  had chilli and Sheppard pie.  Hmmmmm...  So good.   NOTE: parking is in the back.",5,"Excellent service, had chilli and Sheppard pie. Hmmmmm... So good. NOTE: parking is in the back.",0.57,0.53,en,16,0,1,False,False
0x4cb5eab83aab5e9b:0x420919d99b91ab9c,Barry Russo,"Well stocked, good prices and selection. Cheery staff.",4,"Well stocked, good prices and selection. Cheery staff.",0.7,0.8,en,8,0,0,False,False
0x4cca7a2fcb6342bb:0x9a1544ea736e4a25,Krystle Sprague,Great place to let the kiddos be... Kiddos,4,Great place to let the kiddos be... Kiddos,0.8,0.75,en,8,0,0,False,False
0x4cca7a347f7ea7ed:0x8a7b0612d325a7b0,Misty Leonard,Great and gotten cheaper,5,Great and gotten cheaper,0.8,0.75,en,4,0,0,False,False
0x4cb5a7f378795b0f:0xea135568c0dffa96,Mike D,"Fresh coffee local food, great place",5,"Fresh coffee local food, great place",0.37,0.42,en,6,0,0,False,False
0x4cca1ac1be0677cb:0x8274d107ec83affc,Megan Stowe,"The variety of soups, sandwiches and sides makes this a family favorite. Very reasonably priced.",5,"The variety of soups, sandwiches and sides makes this a family favorite. Very reasonably priced.",0.38,0.89,en,15,0,0,False,False
0x4cca77a14da5956b:0xae057db1cf390565,Lori Fetters,The BEST place to see a movie!!!,5,The BEST place to see a movie!!!,1.0,0.3,en,7,3,1,False,False
0x4cca71d34370a19b:0x46bb7b0dca10f7b1,Glenn Wilkins,Excellent food all the time.  Best in town for sure.,5,Excellent food all the time. Best in town for sure.,0.83,0.73,en,10,0,0,False,False
0x4cca78e3176eb86d:0x93024d5711f208f5,Heather Kenyon-Haff,Often busy here but do a nice job at good price.,5,Often busy here but do a nice job at good price.,0.47,0.63,en,11,0,0,False,False
0x89e09662f8dc68a9:0xb51a1de72801d3a7,Rebecca Baumgardner,"I have never been to a DD as disgusting as this one in Bennington. Facilities were gross. Toilet wad very questionable with feces all over the bowl. Toilet papet all over the floor. Even in the main room where you order and pick up your food, garbage was strewed all over the place. I refused to order any food from here. My husband wanted a coffee coolatta but they no longer made those. Only fruit flavored coolattas. Strictly iced or hot coffee. I will never return to thid DD",1,"I have never been to a DD as disgusting as this one in Bennington. Facilities were gross. Toilet wad very questionable with feces all over the bowl. Toilet papet all over the floor. Even in the main room where you order and pick up your food, garbage was strewed all over the place. I refused to order any food from here. My husband wanted a coffee coolatta but they no longer made those. Only fruit flavored coolattas. Strictly iced or hot coffee. I will never return to thid DD",-0.16,0.52,en,89,0,2,False,False
0x4cca7a6e381fa48f:0x308d18d4a992066f,Cait Dow,Liked it. Ok food though it's overpriced. Nice views if you are by the windows. For the price point there are better places in the area.,3,Liked it. Ok food though it's overpriced. Nice views if you are by the windows. For the price point there are better places in the area.,0.55,0.7,en,26,0,0,False,False
0x89e1c32d68d70107:0x1ad5e49f9279261,G Aquino,"A small but interesting museum housed in a 19th century factory that made precision parts (the first in the country) for industrial equipment and later Civil War-era weapons, hence the museum's name. When I first heard of the museum, though, what came to mind were watches and timekeeping devices - there are none here.

The precision parts were manufactured using the sturdy and well-preserved machines on display at the museum. It was nice that they allow visitors to get their hands on some of these machines to see how they work. There is also a cool exhibition with miniaturized versions of the machines, painstakingly built by its designers for many years.

The staff are all very knowledgeable and friendly. We were here for 1.5 hours.",5,"A small but interesting museum housed in a 19th century factory that made precision parts (the first in the country) for industrial equipment and later Civil War-era weapons, hence the museum's name. When I first heard of the museum, though, what came to mind were watches and timekeeping devices - there are none here. The precision parts were manufactured using the sturdy and well-preserved machines on display at the museum. It was nice that they allow visitors to get their hands on some of these machines to see how they work. There is also a cool exhibition with miniaturized versions of the machines, painstakingly built by its designers for many years. The staff are all very knowledgeable and friendly. We were here for 1.5 hours.",0.28,0.45,en,125,0,0,False,False
0x4cca7a347f7ea7ed:0x8a7b0612d325a7b0,Elliot Schneider,Many of the stores are closing right now for some reason. I figure it's due to new ownership and upcoming renovations.,3,Many of the stores are closing right now for some reason. I figure it's due to new ownership and upcoming renovations.,0.2,0.47,en,21,0,0,False,False
0x4ccaa21fec09a829:0xae74f9607618c204,Matthew Hiserodt,"Was looking for a lowkey place to stop for lunch with my family on a drive from Burlington down to Lake Ticonderoga.  Saw good reviews so decided to give this place a try.  YOU MUST STOP HERE.  Pretty extensive menu of burgers, dogs, sandwiches, fries, ect.  Also an ice cream place.  Some picnic tables outside for eating, both in the sun and under cover.  Prices pretty low.  Beautiful country setting.  Is a cash only place so be aware of this.  I was with my wife and 3 kids and everyone loved their food.  Burger was a solid classic loaded up burger.",5,"Was looking for a lowkey place to stop for lunch with my family on a drive from Burlington down to Lake Ticonderoga. Saw good reviews so decided to give this place a try. YOU MUST STOP HERE. Pretty extensive menu of burgers, dogs, sandwiches, fries, ect. Also an ice cream place. Some picnic tables outside for eating, both in the sun and under cover. Prices pretty low. Beautiful country setting. Is a cash only place so be aware of this. I was with my wife and 3 kids and everyone loved their food. Burger was a solid classic loaded up burger.",0.23,0.53,en,101,0,4,False,False
0x4cca70f8fe8959c1:0x1a689cb870471bf8,Tracy F.,"We go every month or so. The beer list is one of the best. Service can be hit or miss. Food is usually solid, but the last time the Irish stew was more gravy than chunks. No parsnips, 2 carrots, 1 chunk of potato, 3 cubes of meat. It wad missing the puff pastry topping, too. Another in our party had a burnt taco bowl for the taco salad. Second time things like this have happened. May stick to Essex and Williston instead.",4,"We go every month or so. The beer list is one of the best. Service can be hit or miss. Food is usually solid, but the last time the Irish stew was more gravy than chunks. No parsnips, 2 carrots, 1 chunk of potato, 3 cubes of meat. It wad missing the puff pastry topping, too. Another in our party had a burnt taco bowl for the taco salad. Second time things like this have happened. May stick to Essex and Williston instead.",0.19,0.15,en,83,0,0,False,False
